prospectno,FDD,MAXDPD24M,max_DPD_LFT,Total_Payments,TGT
752051,31MAY2016,27,88,>24 Payment,0
752052,31MAY2016,0,,>24 Payment,0
752053,08JUN2016,0,,>24 Payment,0
752057,16MAY2016,0,,>24 Payment,0
752059,31MAY2016,0,,>24 Payment,0
752060,31MAY2016,234,507,>24 Payment,1
752065,31MAY2016,0,,>24 Payment,0
752066,31MAY2016,0,,>24 Payment,0
752069,22SEP2016,0,,>24 Payment,0
752071,25JUL2016,0,,>24 Payment,0
752076,31MAY2016,0,,>24 Payment,0
752079,31MAY2016,0,,>24 Payment,0
752083,31MAY2016,0,,>24 Payment,0
752086,15JUN2016,0,,>24 Payment,0
752090,31MAY2016,0,,>24 Payment,0
752096,26MAY2016,0,,>24 Payment,0
752100,30APR2016,0,,>24 Payment,0
752104,31MAY2016,0,,>24 Payment,0
752107,30JUL2016,0,,>24 Payment,0
752110,12MAY2016,0,0,>24 Payment,0
752120,14JUN2016,0,,>24 Payment,0
752121,31MAY2016,0,,>24 Payment,0
752127,31MAY2016,0,,>24 Payment,0
752128,31MAY2016,0,,>24 Payment,0
752129,31MAY2016,180,180,19-24 Payment,1
752147,31MAY2016,0,,>24 Payment,0
752157,31MAY2016,57,58,>24 Payment,0
752160,31AUG2016,22,22,>24 Payment,0
752163,31AUG2016,0,,>24 Payment,0
752167,31MAY2016,22,53,>24 Payment,0
752170,31MAY2016,22,22,>24 Payment,0
752176,19JUL2016,0,,>24 Payment,0
752177,31MAY2016,0,,>24 Payment,0
752178,26JUN2016,0,,>24 Payment,0
752179,10MAY2016,0,,>24 Payment,0
752188,25MAY2016,0,,>24 Payment,0
752189,25MAY2016,0,,>24 Payment,0
752191,25MAY2016,0,,>24 Payment,0
752200,29JUN2016,0,,>24 Payment,0
752202,31MAY2016,22,22,>24 Payment,0
752210,31MAY2016,0,,>24 Payment,0
752213,31MAY2016,0,,>24 Payment,0
752214,13MAY2016,0,,>24 Payment,0
752221,31JUL2016,0,,>24 Payment,0
752222,31MAY2016,0,,>24 Payment,0
752223,25AUG2016,0,,>24 Payment,0
752226,31MAY2016,0,,>24 Payment,0
752227,11MAY2016,0,,>24 Payment,0
752228,11MAY2016,0,,>24 Payment,0
752230,31MAY2016,0,,>24 Payment,0
752233,31MAY2016,0,,>24 Payment,0
752235,31MAY2016,27,58,>24 Payment,0
752240,30JUN2016,0,,>24 Payment,0
752244,26JUL2016,21,21,>24 Payment,0
752245,26JUN2016,0,,>24 Payment,0
752248,22JUL2016,0,,>24 Payment,0
752263,04MAY2016,53,83,>24 Payment,0
752267,31MAY2016,0,,>24 Payment,0
752271,25MAY2016,0,,>24 Payment,0
752275,31MAY2016,0,,>24 Payment,0
752281,30JUN2016,0,,>24 Payment,0
752286,14JUN2016,0,,>24 Payment,0
752292,08JUL2016,22,22,>24 Payment,0
752294,30JUN2016,0,,>24 Payment,0
752297,31MAY2016,269,542,>24 Payment,1
752302,30JUN2016,0,,>24 Payment,0
752306,27MAY2016,0,,>24 Payment,0
752307,30MAY2016,0,,>24 Payment,0
752315,31MAY2016,0,,>24 Payment,0
752316,27MAY2016,53,53,>24 Payment,0
752318,31MAY2016,27,88,>24 Payment,0
752320,20MAY2016,0,,>24 Payment,0
752321,13JUN2016,0,,>24 Payment,0
752323,31MAY2016,0,,>24 Payment,0
752325,11JUL2016,0,,>24 Payment,0
752328,23JUN2016,0,,>24 Payment,0
752329,29JUN2016,0,,>24 Payment,0
752336,23JUN2016,0,31,>24 Payment,0
752337,24MAY2016,0,,>24 Payment,0
752344,18MAY2016,0,,>24 Payment,0
752349,31MAY2016,0,,>24 Payment,0
752350,20JUN2016,0,,>24 Payment,0
752354,22JUN2016,0,,>24 Payment,0
752355,06SEP2016,0,,>24 Payment,0
752359,31MAY2016,0,,>24 Payment,0
752368,22JUN2016,0,,>24 Payment,0
752370,30SEP2016,0,,>24 Payment,0
752376,05MAY2016,0,,>24 Payment,0
752377,09MAY2016,0,,>24 Payment,0
752378,31MAY2016,0,,>24 Payment,0
752383,25MAY2016,0,,>24 Payment,0
752386,20JUN2016,0,,>24 Payment,0
752390,30MAY2016,0,,>24 Payment,0
752394,31MAY2016,0,,>24 Payment,0
752395,31MAY2016,0,,>24 Payment,0
752397,21JUN2016,0,,>24 Payment,0
752398,31AUG2016,0,,>24 Payment,0
752400,25MAY2016,0,,>24 Payment,0
752404,31MAY2016,0,,>24 Payment,0
752405,21JUN2016,21,21,>24 Payment,0
752413,31MAY2016,0,,>24 Payment,0
752414,30APR2016,0,,>24 Payment,0
752418,31OCT2016,0,,>24 Payment,0
752420,25MAY2016,0,,>24 Payment,0
752422,31MAY2016,0,,>24 Payment,0
752423,31MAY2016,0,,>24 Payment,0
752424,31MAY2016,0,,>24 Payment,0
752425,13MAY2016,0,,>24 Payment,0
752427,30JUN2016,0,,>24 Payment,0
752430,31MAY2016,0,,>24 Payment,0
752431,25MAY2016,0,,>24 Payment,0
752436,09MAY2016,0,,>24 Payment,0
752440,12MAY2016,0,,>24 Payment,0
752442,20OCT2016,0,,>24 Payment,0
752443,27MAY2016,0,,>24 Payment,0
752444,30JUN2016,0,,>24 Payment,0
752445,21JUN2016,0,,>24 Payment,0
752451,08JUN2016,21,21,>24 Payment,0
752454,30JUN2016,0,,>24 Payment,0
752460,30JUL2016,0,,>24 Payment,0
752464,31MAY2016,0,,>24 Payment,0
752466,23MAY2016,0,,>24 Payment,0
752467,31MAY2016,0,,>24 Payment,0
752473,30JUN2016,0,,>24 Payment,0
752478,28JUN2016,0,,>24 Payment,0
752485,17MAY2016,0,,>24 Payment,0
752486,30JUN2016,0,,>24 Payment,0
752489,25MAY2016,0,,>24 Payment,0
752490,04MAY2016,0,,>24 Payment,0
752492,14JUN2016,0,,>24 Payment,0
752497,20JUN2016,0,,>24 Payment,0
752502,29AUG2016,0,,>24 Payment,0
752503,10MAY2016,0,,>24 Payment,0
752510,31MAY2016,0,,>24 Payment,0
752513,10MAY2016,0,,>24 Payment,0
752515,06MAY2016,0,,>24 Payment,0
752516,09MAY2016,0,,>24 Payment,0
752518,26OCT2016,0,,>24 Payment,0
752521,26OCT2016,27,27,>24 Payment,0
752522,30JUN2016,0,,>24 Payment,0
752526,18JUN2016,0,,>24 Payment,0
752529,12MAY2016,0,,>24 Payment,0
752531,06JUN2016,0,,>24 Payment,0
752537,24MAY2016,0,,>24 Payment,0
752538,30JUN2016,0,,>24 Payment,0
752540,30JUN2016,0,,>24 Payment,0
752541,30JUN2016,0,,>24 Payment,0
752544,31JUL2016,142,142,>24 Payment,1
752546,30JUN2016,0,,>24 Payment,0
752553,25MAY2016,0,,>24 Payment,0
752561,28OCT2016,0,,>24 Payment,0
752563,27MAY2016,0,,>24 Payment,0
752567,23MAY2016,0,,>24 Payment,0
752570,28MAY2016,0,,>24 Payment,0
752577,16JUN2016,0,,>24 Payment,0
752580,23JUN2016,0,,>24 Payment,0
752583,20JUL2016,0,,>24 Payment,0
752585,27MAY2016,0,,>24 Payment,0
752589,16MAY2016,58,58,>24 Payment,0
752591,31MAY2016,0,,>24 Payment,0
752599,23SEP2016,0,,>24 Payment,0
752600,31MAY2016,0,,>24 Payment,0
752604,30JUN2016,0,,>24 Payment,0
752606,30MAY2016,22,83,>24 Payment,0
752609,31MAY2016,0,,>24 Payment,0
752611,21MAY2016,0,,>24 Payment,0
752613,31JUL2016,0,,>24 Payment,0
752616,04MAY2016,0,,19-24 Payment,0
752622,31MAY2016,0,,>24 Payment,0
752623,31MAY2016,0,,>24 Payment,0
752624,26MAY2016,0,,>24 Payment,0
752626,25JUN2016,0,27,>24 Payment,0
752636,20JUN2016,27,58,>24 Payment,0
752639,22SEP2016,0,,>24 Payment,0
752644,31MAY2016,0,,>24 Payment,0
752646,08JUN2016,0,,>24 Payment,0
752650,31MAY2016,0,,>24 Payment,0
752660,31MAY2016,0,,>24 Payment,0
752661,09JUN2016,0,,>24 Payment,0
752674,04JUN2016,0,,>24 Payment,0
752675,28JUN2016,0,,>24 Payment,0
752676,31MAY2016,0,26,>24 Payment,0
752685,31MAY2016,0,,>24 Payment,0
752688,31MAY2016,0,,>24 Payment,0
752692,24JUN2016,0,,>24 Payment,0
752693,23JUN2016,0,,>24 Payment,0
752694,24MAY2016,0,,>24 Payment,0
752698,10MAY2016,0,,>24 Payment,0
752704,30JUN2016,0,88,>24 Payment,0
752717,25MAY2016,0,,>24 Payment,0
752719,31MAY2016,0,,>24 Payment,0
752720,31MAY2016,0,,>24 Payment,0
752722,30JUN2016,0,,>24 Payment,0
752727,30JUN2016,55,55,>24 Payment,0
752732,31JUL2016,88,88,>24 Payment,1
752734,31MAY2016,0,,>24 Payment,0
752737,30NOV2016,0,,>24 Payment,0
752742,25JUN2016,0,,>24 Payment,0
752745,30JUN2016,0,,>24 Payment,0
752746,13JUN2016,0,,>24 Payment,0
752750,31MAY2016,0,,>24 Payment,0
752752,25MAY2016,0,,>24 Payment,0
752753,17JUN2016,0,,>24 Payment,0
752754,15OCT2016,0,,>24 Payment,0
752755,30JUN2016,0,,>24 Payment,0
752756,31JUL2016,0,,>24 Payment,0
752757,31MAY2016,0,,>24 Payment,0
752760,30SEP2016,53,83,>24 Payment,0
752761,18JUL2016,0,,>24 Payment,0
752762,25MAY2016,0,,>24 Payment,0
752773,31MAY2016,0,,>24 Payment,0
752775,24JUN2016,0,,>24 Payment,0
752777,31MAY2016,57,57,>24 Payment,0
752787,25JUL2016,0,,>24 Payment,0
752790,31MAY2016,0,,>24 Payment,0
752792,31MAY2016,0,,>24 Payment,0
752793,28OCT2016,0,,>24 Payment,0
752796,31MAY2016,0,,>24 Payment,0
752797,11JUL2016,0,,>24 Payment,0
752801,30JUN2016,0,,>24 Payment,0
752802,31MAY2016,0,,>24 Payment,0
752807,30JUN2016,0,,>24 Payment,0
752811,14JUN2016,0,,>24 Payment,0
752815,31MAY2016,0,,>24 Payment,0
752816,30JUN2016,0,,>24 Payment,0
752821,27JUL2016,141,141,>24 Payment,1
752822,30JUN2016,0,0,>24 Payment,0
752828,29JUN2016,22,83,>24 Payment,0
752830,21JUN2016,0,,>24 Payment,0
752831,10MAY2016,0,,>24 Payment,0
752834,09MAY2016,0,,>24 Payment,0
752840,31MAY2016,0,,>24 Payment,0
752842,30JUN2016,0,,>24 Payment,0
752848,14JUL2016,0,,>24 Payment,0
752850,15JUN2016,88,88,>24 Payment,1
752852,30MAY2016,0,,>24 Payment,0
752859,30JUN2016,0,,>24 Payment,0
752862,30MAY2016,0,,>24 Payment,0
752865,25MAY2016,0,,>24 Payment,0
752866,31MAY2016,0,,>24 Payment,0
752867,30JUN2016,27,27,>24 Payment,0
752871,06MAY2016,0,,>24 Payment,0
752876,30MAY2016,0,,>24 Payment,0
752881,31MAY2016,0,,>24 Payment,0
752882,11JUL2016,0,,>24 Payment,0
752884,31MAY2016,58,58,>24 Payment,0
752889,27MAY2016,0,0,>24 Payment,0
752890,22JUN2016,0,,>24 Payment,0
752893,31MAY2016,0,,>24 Payment,0
752900,13MAY2016,0,,>24 Payment,0
752917,20JUN2016,0,,>24 Payment,0
752921,30JUN2016,0,,>24 Payment,0
752926,05MAY2016,0,,>24 Payment,0
752927,31MAY2016,0,,>24 Payment,0
752928,25MAY2016,0,,>24 Payment,0
752929,10MAY2016,0,,>24 Payment,0
752939,24MAY2016,0,,>24 Payment,0
752940,31MAY2016,0,,>24 Payment,0
752942,20MAY2016,0,,>24 Payment,0
752943,31MAY2016,0,,>24 Payment,0
752946,31MAY2016,0,,>24 Payment,0
752949,20JUN2016,356,356,16-18 Payment,1
752953,30JUN2016,0,,>24 Payment,0
752957,30MAY2016,0,,>24 Payment,0
752958,25MAY2016,0,,>24 Payment,0
752960,24MAY2016,0,,>24 Payment,0
752961,21JUL2016,0,,>24 Payment,0
752965,12JUL2016,0,,>24 Payment,0
752969,20JUN2016,417,660,>24 Payment,1
752977,25MAY2016,0,,>24 Payment,0
752978,25MAY2016,0,,>24 Payment,0
752979,31MAY2016,0,,>24 Payment,0
752986,25MAY2016,0,,>24 Payment,0
752989,31JUL2016,0,,>24 Payment,0
753000,25MAY2016,0,,>24 Payment,0
753007,23JUN2016,0,,>24 Payment,0
753009,16JUN2016,0,,>24 Payment,0
753010,24MAY2016,0,,>24 Payment,0
753022,30JUN2016,0,,>24 Payment,0
753027,30MAY2016,0,,>24 Payment,0
753029,24MAY2016,0,,>24 Payment,0
753030,30AUG2016,0,,>24 Payment,0
753032,25SEP2016,57,57,>24 Payment,0
753033,29AUG2016,0,,>24 Payment,0
753034,20JUN2016,0,,>24 Payment,0
753037,31MAY2016,0,,>24 Payment,0
753039,23AUG2016,0,,>24 Payment,0
753040,23AUG2016,0,27,>24 Payment,0
753041,09MAY2016,0,,>24 Payment,0
753042,30JUN2016,0,,>24 Payment,0
753045,30JUN2016,0,,>24 Payment,0
753052,25JUN2016,0,83,>24 Payment,0
753054,12JUL2016,0,,>24 Payment,0
753057,04JUN2016,0,,>24 Payment,0
753058,17JUN2016,0,,>24 Payment,0
753061,31MAY2016,0,,>24 Payment,0
753062,31MAY2016,0,,>24 Payment,0
753064,31AUG2016,0,,>24 Payment,0
753067,31MAY2016,27,27,>24 Payment,0
753070,31AUG2016,0,,>24 Payment,0
753076,30JUN2016,0,,>24 Payment,0
753082,09JUN2016,0,,19-24 Payment,0
753087,31MAY2016,0,,>24 Payment,0
753091,31MAY2016,57,57,>24 Payment,0
753094,30MAY2016,0,,>24 Payment,0
753100,30JUN2016,0,,>24 Payment,0
753103,31MAY2016,147,147,>24 Payment,1
753108,22JUN2016,0,,>24 Payment,0
753109,25MAY2016,0,,>24 Payment,0
753119,26MAY2016,0,,>24 Payment,0
753125,25MAY2016,0,,>24 Payment,0
753127,16MAY2016,0,,>24 Payment,0
753128,31MAY2016,0,,>24 Payment,0
753132,31JUL2016,0,24,>24 Payment,0
753133,31MAY2016,0,,>24 Payment,0
753145,24MAY2016,0,,>24 Payment,0
753149,18JUL2016,0,,>24 Payment,0
753157,25JUN2016,0,,>24 Payment,0
753162,31MAY2016,0,,>24 Payment,0
753176,31MAY2016,0,,>24 Payment,0
753181,30JUN2016,0,,>24 Payment,0
753184,31JUL2016,0,,>24 Payment,0
753186,30JUN2016,0,,>24 Payment,0
753187,15JUL2016,0,,>24 Payment,0
753192,30JUN2016,0,,>24 Payment,0
753193,12JUL2016,0,,>24 Payment,0
753195,31MAY2016,0,,>24 Payment,0
753197,21MAY2016,0,,>24 Payment,0
753205,29JUL2016,0,22,>24 Payment,0
753207,25JUN2016,0,,>24 Payment,0
753213,31MAY2016,0,,>24 Payment,0
753215,14SEP2016,0,,19-24 Payment,0
753216,30JUN2016,27,58,>24 Payment,0
753217,27JUN2016,0,,>24 Payment,0
753218,17AUG2016,0,,>24 Payment,0
753219,18JUN2016,0,,>24 Payment,0
753222,07JUL2016,0,,>24 Payment,0
753233,24JUN2016,0,,>24 Payment,0
753240,30JUN2016,0,,>24 Payment,0
753249,31MAY2016,0,,>24 Payment,0
753251,15JUN2016,0,,>24 Payment,0
753252,20MAY2016,0,,>24 Payment,0
753267,30JUN2016,0,,>24 Payment,0
753269,31MAY2016,0,,>24 Payment,0
753271,31MAY2016,178,239,>24 Payment,1
753272,31JUL2016,0,,>24 Payment,0
753275,27JUN2016,0,,>24 Payment,0
753276,31MAY2016,0,,>24 Payment,0
753277,30JUN2016,88,239,>24 Payment,1
753279,15JUN2016,0,,>24 Payment,0
753281,30MAY2016,0,,>24 Payment,0
753288,30JUN2016,0,,>24 Payment,0
753290,31MAY2016,0,,>24 Payment,0
753291,17JUN2016,0,,>24 Payment,0
753299,31MAY2016,0,27,>24 Payment,0
753305,31JUL2016,0,,>24 Payment,0
753308,30JUN2016,0,,>24 Payment,0
753315,31AUG2016,0,,>24 Payment,0
753318,31MAY2016,0,,>24 Payment,0
753322,24MAY2016,0,,>24 Payment,0
753325,31MAY2016,0,,>24 Payment,0
753327,31JUL2016,0,,>24 Payment,0
753335,18MAY2016,203,476,>24 Payment,1
753336,30JUN2016,0,,>24 Payment,0
753339,25MAY2016,0,,>24 Payment,0
753344,31MAY2016,0,,>24 Payment,0
753346,31JUL2016,0,,>24 Payment,0
753347,27MAY2016,88,269,>24 Payment,1
753351,31JUL2016,0,,>24 Payment,0
753362,08JUL2016,0,,>24 Payment,0
753371,31MAY2016,0,,>24 Payment,0
753376,31JUL2016,0,,>24 Payment,0
753379,31MAY2016,0,,>24 Payment,0
753384,30JUN2016,0,,>24 Payment,0
753386,28JUL2016,22,83,>24 Payment,0
753387,31MAY2016,0,,>24 Payment,0
753390,13JUL2016,0,,>24 Payment,0
753392,29AUG2016,0,,>24 Payment,0
753393,30JUN2016,0,,>24 Payment,0
753395,30JUN2016,0,,>24 Payment,0
753397,30JUN2016,0,,>24 Payment,0
753401,31MAY2016,0,,>24 Payment,0
753403,25JUL2016,0,,>24 Payment,0
753407,31MAY2016,0,,>24 Payment,0
753417,31MAY2016,0,,>24 Payment,0
753425,30JUN2016,0,,>24 Payment,0
753430,14JUN2016,0,,>24 Payment,0
753431,24JUN2016,26,26,>24 Payment,0
753433,31MAY2016,0,,>24 Payment,0
753435,17JUN2016,0,,>24 Payment,0
753440,05JUL2016,0,,>24 Payment,0
753445,31MAY2016,0,,>24 Payment,0
753446,31AUG2016,0,,>24 Payment,0
753448,25JUL2016,26,26,>24 Payment,0
753451,31MAY2016,0,,>24 Payment,0
753453,30SEP2016,0,,>24 Payment,0
753455,24JUN2016,0,,>24 Payment,0
753456,31JUL2016,0,,>24 Payment,0
753460,31MAY2016,0,,>24 Payment,0
753462,29JUL2016,0,,>24 Payment,0
753468,27MAY2016,0,,>24 Payment,0
753469,30JUN2016,0,,>24 Payment,0
753470,30MAY2016,0,,>24 Payment,0
753473,30JUN2016,0,,>24 Payment,0
753477,31MAY2016,0,,>24 Payment,0
753479,25JUL2016,0,,>24 Payment,0
753486,30MAY2016,0,,>24 Payment,0
753487,08JUN2016,0,,>24 Payment,0
753495,30JUN2016,0,,>24 Payment,0
753497,31MAY2016,0,,>24 Payment,0
753499,31MAY2016,0,,>24 Payment,0
753502,30JUN2016,0,,>24 Payment,0
753503,31MAY2016,0,,>24 Payment,0
753504,31MAY2016,27,27,>24 Payment,0
753506,31MAY2016,19,19,>24 Payment,0
753511,31MAY2016,27,27,>24 Payment,0
753514,31MAY2016,0,,>24 Payment,0
753517,25JUN2016,0,,>24 Payment,0
753519,11JUL2016,0,,>24 Payment,0
753521,31JUL2016,0,,>24 Payment,0
753524,14SEP2016,0,,>24 Payment,0
753527,31MAY2016,0,,>24 Payment,0
753548,29JUN2016,0,,>24 Payment,0
753550,31MAY2016,0,,>24 Payment,0
753551,31MAY2016,0,,>24 Payment,0
753558,13JUN2016,0,,>24 Payment,0
753561,31MAY2016,0,,>24 Payment,0
753562,25JUN2016,0,,>24 Payment,0
753568,31MAY2016,0,,>24 Payment,0
753571,31JUL2016,0,,>24 Payment,0
753572,30SEP2016,0,,>24 Payment,0
753573,31MAY2016,0,,>24 Payment,0
753574,14JUN2016,0,,>24 Payment,0
753575,14JUL2016,0,,>24 Payment,0
753576,12JUL2016,0,,>24 Payment,0
753579,31JUL2016,26,27,>24 Payment,0
753581,31MAY2016,0,,>24 Payment,0
753584,24JUN2016,0,,>24 Payment,0
753587,25MAY2016,0,,>24 Payment,0
753591,25MAY2016,0,,>24 Payment,0
753597,31MAY2016,0,,>24 Payment,0
753600,23JUN2016,0,,>24 Payment,0
753602,30JUN2016,0,,>24 Payment,0
753604,30SEP2016,58,58,>24 Payment,0
753607,25JUN2016,0,,>24 Payment,0
753608,30JUN2016,0,,>24 Payment,0
753612,31MAY2016,0,,>24 Payment,0
753613,27MAY2016,0,,>24 Payment,0
753616,31MAY2016,0,,>24 Payment,0
753617,31JUL2016,0,,>24 Payment,0
753619,31MAY2016,0,,>24 Payment,0
753626,31JUL2016,0,,>24 Payment,0
753635,31MAY2016,0,,>24 Payment,0
753643,17JUN2016,0,,>24 Payment,0
753647,31MAY2016,0,,>24 Payment,0
753650,31MAY2016,0,,>24 Payment,0
753652,30JUN2016,0,,>24 Payment,0
753653,31OCT2016,0,,>24 Payment,0
753670,30JUN2016,0,,>24 Payment,0
753673,30SEP2016,0,,>24 Payment,0
753684,21JUN2016,0,,>24 Payment,0
753687,30MAY2016,0,,>24 Payment,0
753708,30JUN2016,0,,>24 Payment,0
753711,31AUG2016,0,,>24 Payment,0
753713,08JUN2016,0,,>24 Payment,0
753718,24JUN2016,0,,>24 Payment,0
753719,27JUN2016,0,,>24 Payment,0
753722,23JUL2016,0,,>24 Payment,0
753723,30JUN2016,0,,>24 Payment,0
753734,25JUN2016,0,,>24 Payment,0
753735,30JUN2016,0,,>24 Payment,0
753736,22JUN2016,0,,>24 Payment,0
753738,28JUN2016,0,,>24 Payment,0
753740,28JUN2016,0,,>24 Payment,0
753742,24MAY2016,0,,>24 Payment,0
753744,31MAY2016,22,83,>24 Payment,0
753747,19JUL2016,26,26,>24 Payment,0
753748,25JUL2016,0,,>24 Payment,0
753756,31MAY2016,0,,>24 Payment,0
753762,31MAY2016,0,,>24 Payment,0
753764,30JUN2016,0,,>24 Payment,0
753768,30SEP2016,0,,>24 Payment,0
753769,31AUG2016,0,0,>24 Payment,0
753771,26JUN2016,0,,>24 Payment,0
753772,25AUG2016,0,,>24 Payment,0
753776,31AUG2016,0,,>24 Payment,0
753777,13JUN2016,0,,>24 Payment,0
753778,28JUN2016,0,,>24 Payment,0
753779,30JUN2016,0,,>24 Payment,0
753780,30JUN2016,0,,>24 Payment,0
753784,21JUN2016,0,,>24 Payment,0
753787,21JUN2016,0,,>24 Payment,0
753788,24MAY2016,0,,>24 Payment,0
753790,18AUG2016,147,147,>24 Payment,1
753793,17JUN2016,0,,>24 Payment,0
753802,25MAY2016,0,,>24 Payment,0
753807,30JUN2016,0,,>24 Payment,0
753811,25MAY2016,27,27,>24 Payment,0
753815,22JUN2016,0,,>24 Payment,0
753818,16JUN2016,0,,>24 Payment,0
753820,21JUN2016,0,,>24 Payment,0
753829,25JUN2016,0,,>24 Payment,0
753830,17JUN2016,0,,>24 Payment,0
753841,16JUN2016,0,,>24 Payment,0
753842,25MAY2016,0,,>24 Payment,0
753844,30JUN2016,0,,>24 Payment,0
753854,17JUN2016,27,27,>24 Payment,0
753859,30JUN2016,0,,>24 Payment,0
753861,29JUN2016,0,,>24 Payment,0
753863,25JUN2016,0,,>24 Payment,0
753870,31MAY2016,0,,>24 Payment,0
753875,31AUG2016,0,24,>24 Payment,0
753889,31MAY2016,0,,>24 Payment,0
753891,25SEP2016,26,27,>24 Payment,0
753894,25JUL2016,27,27,>24 Payment,0
753901,08JUN2016,0,,>24 Payment,0
753905,30SEP2016,26,26,>24 Payment,0
753906,30JUN2016,0,,>24 Payment,0
753909,08JUN2016,0,,>24 Payment,0
753910,30JUN2016,0,22,>24 Payment,0
753911,18JUN2016,0,,>24 Payment,0
753917,24JUN2016,0,,>24 Payment,0
753919,22JUN2016,0,27,>24 Payment,0
753924,31JUL2016,0,,>24 Payment,0
753926,30JUN2016,0,28,>24 Payment,0
753928,17AUG2016,0,,>24 Payment,0
753932,25MAY2016,0,58,>24 Payment,0
753937,24JUN2016,27,27,>24 Payment,0
753938,30SEP2016,0,,>24 Payment,0
753939,08JUN2016,21,21,>24 Payment,0
753940,07JUN2016,0,,>24 Payment,0
753941,31MAY2016,0,,>24 Payment,0
753943,27MAY2016,0,,>24 Payment,0
753950,31MAY2016,0,,>24 Payment,0
753955,23JUN2016,0,,>24 Payment,0
753957,31OCT2016,0,,>24 Payment,0
753963,18JUL2016,26,27,>24 Payment,0
753967,25JUN2016,0,,>24 Payment,0
753973,30JUN2016,0,,>24 Payment,0
753978,30JUN2016,0,,>24 Payment,0
753979,30JUN2016,0,,>24 Payment,0
753980,30NOV2016,0,,>24 Payment,0
753984,09JUN2016,0,,>24 Payment,0
753987,30JUN2016,0,,>24 Payment,0
753991,31MAY2016,0,,>24 Payment,0
753992,29JUN2016,24,27,>24 Payment,0
753999,22JUN2016,0,,>24 Payment,0
754005,31MAY2016,0,,>24 Payment,0
754006,14JUN2016,0,,>24 Payment,0
754012,27MAY2016,0,,>24 Payment,0
754013,30JUN2016,0,,>24 Payment,0
754015,31MAY2016,0,,>24 Payment,0
754018,30JUN2016,0,,>24 Payment,0
754022,30JUN2016,0,,>24 Payment,0
754024,31MAY2016,0,,>24 Payment,0
754030,28JUN2016,0,,>24 Payment,0
754033,30JUN2016,0,,>24 Payment,0
754034,30JUN2016,0,,>24 Payment,0
754042,25JUN2016,0,,>24 Payment,0
754050,22JUN2016,0,,>24 Payment,0
754051,31MAY2016,0,,>24 Payment,0
754055,24JUN2016,0,,>24 Payment,0
754058,22JUN2016,0,,>24 Payment,0
754059,22JUN2016,0,,>24 Payment,0
754066,31MAY2016,142,144,>24 Payment,1
754068,24JUN2016,0,,>24 Payment,0
754069,30JUN2016,0,,>24 Payment,0
754075,30JUN2016,0,,>24 Payment,0
754079,30JUN2016,0,,>24 Payment,0
754083,31MAY2016,0,,>24 Payment,0
754086,16JUN2016,0,,>24 Payment,0
754090,16JUN2016,88,88,>24 Payment,1
754093,30MAY2016,0,,>24 Payment,0
754094,31JUL2016,0,,>24 Payment,0
754095,26OCT2016,0,,>24 Payment,0
754099,30AUG2016,0,,>24 Payment,0
754102,27MAY2016,0,,>24 Payment,0
754104,19JUL2016,0,,>24 Payment,0
754109,24JUN2016,0,,>24 Payment,0
754114,17JUN2016,0,,>24 Payment,0
754120,20JUN2016,0,,>24 Payment,0
754125,28DEC2016,0,,>24 Payment,0
754126,30JUN2016,0,,>24 Payment,0
754141,31MAY2016,0,,>24 Payment,0
754142,31MAY2016,0,,>24 Payment,0
754143,12JUL2016,0,,>24 Payment,0
754147,30JUN2016,0,,>24 Payment,0
754148,31JUL2016,0,,>24 Payment,0
754149,15JUN2016,0,,>24 Payment,0
754151,20JUL2016,0,,>24 Payment,0
754153,30JUN2016,0,,>24 Payment,0
754155,30JUN2016,0,,>24 Payment,0
754157,31MAY2016,22,53,>24 Payment,0
754159,30JUN2016,21,52,>24 Payment,0
754164,30JUN2016,0,,>24 Payment,0
754165,30JUN2016,0,,>24 Payment,0
754166,30JUN2016,0,,>24 Payment,0
754173,13JUL2016,0,,>24 Payment,0
754178,31JUL2016,0,,>24 Payment,0
754179,22JUL2016,0,,>24 Payment,0
754180,21JUN2016,0,,>24 Payment,0
754183,30JUN2016,0,,>24 Payment,0
754185,17JUN2016,0,,>24 Payment,0
754187,31JUL2016,0,,>24 Payment,0
754198,31MAY2016,0,,>24 Payment,0
754200,31OCT2016,0,,>24 Payment,0
754205,29JUL2016,0,,>24 Payment,0
754210,31MAY2016,88,88,>24 Payment,1
754213,27JUN2016,0,,>24 Payment,0
754219,30JUN2016,0,,>24 Payment,0
754220,15JUN2016,0,,>24 Payment,0
754224,31MAY2016,0,,19-24 Payment,0
754231,19JUL2016,0,,>24 Payment,0
754237,31MAY2016,0,,>24 Payment,0
754238,30JUN2016,0,,>24 Payment,0
754245,15JUL2016,0,22,>24 Payment,0
754250,25JUN2016,0,,>24 Payment,0
754255,30JUN2016,0,,>24 Payment,0
754264,31JUL2016,19,19,>24 Payment,0
754265,31MAY2016,21,21,>24 Payment,0
754267,31MAY2016,0,,>24 Payment,0
754273,31MAY2016,0,,>24 Payment,0
754278,30JUN2016,0,,>24 Payment,0
754287,30JUN2016,0,,>24 Payment,0
754291,08JUN2016,0,,>24 Payment,0
754294,25MAY2016,0,,>24 Payment,0
754297,25OCT2016,0,,>24 Payment,0
754300,21JUN2016,0,,>24 Payment,0
754301,31AUG2016,0,,>24 Payment,0
754305,28JUL2016,0,,>24 Payment,0
